,レースID,順位,選手登番,展示,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
0,2020-09-15若　松オールレディースＪＡＬカップ1R,1,3994,6.99,4,茶谷　桜,41,滋賀,46,B1,5.13,29.13,4.93,33.33,33.87,29.41
1,2020-09-15若　松オールレディースＪＡＬカップ1R,2,4694,6.91,1,高田　綾,35,福岡,44,B1,4.45,15.73,3.87,14.71,31.41,43.18
2,2020-09-15若　松オールレディースＪＡＬカップ1R,3,4170,6.91,6,西坂香松,38,香川,53,B2,3.09,9.09,2.73,10.0,25.54,45.45
3,2020-09-15若　松オールレディースＪＡＬカップ1R,4,4764,6.93,5,小池礼乃,30,福岡,47,B2,0.0,0.0,5.43,38.1,29.05,32.0
4,2020-09-15若　松オールレディースＪＡＬカップ1R,5,3509,7.01,3,道上千夏,48,香川,48,B1,3.88,15.52,4.42,23.08,33.16,36.84
5,2020-09-15若　松オールレディースＪＡＬカップ1R,6,4993,6.96,2,下野京香,22,東京,46,B1,2.15,5.88,2.18,11.76,33.95,31.71
6,2020-09-15若　松オールレディースＪＡＬカップ2R,1,4433,6.9,3,川野芽唯,34,福岡,47,A2,6.25,44.27,4.95,30.95,37.97,30.0
7,2020-09-15若　松オールレディースＪＡＬカップ2R,2,3280,6.93,2,垣内清美,53,三重,50,B1,4.9,37.04,0.0,0.0,41.36,51.11
8,2020-09-15若　松オールレディースＪＡＬカップ2R,3,3486,6.94,1,渋田治代,54,福岡,48,B1,4.43,20.93,5.03,29.41,33.16,36.17
9,2020-09-15若　松オールレディースＪＡＬカップ2R,4,3357,6.93,5,福島陽子,51,岡山,48,B1,4.37,17.33,3.82,20.59,37.37,39.62
10,2020-09-15若　松オールレディースＪＡＬカップ2R,5,4870,6.88,4,新田有理,28,広島,44,B1,4.83,29.21,5.0,20.0,31.21,36.36
11,2020-09-15若　松オールレディースＪＡＬカップ2R,6,3483,6.91,6,入船幸子,49,佐賀,43,B1,3.21,14.71,4.61,33.33,28.98,41.3
12,2020-09-15若　松オールレディースＪＡＬカップ3R,1,3645,6.93,1,淺田千亜,47,徳島,46,B1,5.3,37.84,0.0,0.0,35.43,30.43
13,2020-09-15若　松オールレディースＪＡＬカップ3R,2,4773,6.88,4,中川りな,27,福岡,48,B1,5.54,31.93,5.29,33.33,41.76,27.91
14,2020-09-15若　松オールレディースＪＡＬカップ3R,3,4387,6.86,6,平山智加,35,香川,44,A1,7.42,60.91,7.64,63.64,37.63,34.62
15,2020-09-15若　松オールレディースＪＡＬカップ3R,4,3254,6.87,2,柳澤千春,53,香川,46,B1,4.04,17.39,3.5,16.67,53.55,38.64
16,2020-09-15若　松オールレディースＪＡＬカップ3R,5,4605,6.94,3,森　世里,32,滋賀,54,B2,3.67,20.0,0.0,0.0,31.38,36.0
17,2020-09-15若　松オールレディースＪＡＬカップ3R,6,3551,6.88,5,藤田美代,49,福岡,43,B1,4.72,24.59,3.89,16.67,33.85,45.24
18,2020-09-15若　松オールレディースＪＡＬカップ4R,1,3302,6.89,3,谷川里江,53,愛知,45,A2,5.9,43.9,5.0,27.27,39.25,32.79
19,2020-09-15若　松オールレディースＪＡＬカップ4R,2,4443,6.93,4,津田裕絵,34,山口,49,B1,5.15,32.5,5.92,39.47,33.52,35.85
20,2020-09-15若　松オールレディースＪＡＬカップ4R,3,4738,6.93,2,清埜翔子,29,埼玉,50,B1,3.76,19.32,4.8,40.0,34.67,31.82
21,2020-09-15若　松オールレディースＪＡＬカップ4R,4,4098,6.9,1,赤澤文香,38,岡山,47,B1,4.89,26.79,5.9,40.0,21.79,40.38
22,2020-09-15若　松オールレディースＪＡＬカップ4R,5,4556,6.87,6,竹井奈美,31,福岡,47,A1,6.74,51.49,4.63,31.43,50.6,46.81
23,2020-09-15若　松オールレディースＪＡＬカップ4R,6,3802,6.97,5,森岡真希,46,岡山,47,B1,4.23,21.33,4.87,26.67,33.75,32.56
24,2020-09-15若　松オールレディースＪＡＬカップ5R,1,4349,6.9,3,犬童千秋,35,福岡,48,B1,5.23,34.34,4.86,19.44,35.83,34.04
25,2020-09-15若　松オールレディースＪＡＬカップ5R,2,3175,6.87,2,渡辺千草,56,東京,49,A2,5.3,24.64,5.39,16.67,34.41,38.89
26,2020-09-15若　松オールレディースＪＡＬカップ5R,3,4304,6.96,4,藤崎小百,37,福岡,48,A2,5.16,30.6,5.3,31.58,33.33,28.26
27,2020-09-15若　松オールレディースＪＡＬカップ5R,4,4680,6.88,5,後藤美翼,30,東京,46,B2,4.7,15.0,4.44,22.22,32.29,30.0
28,2020-09-15若　松オールレディースＪＡＬカップ5R,5,3845,6.94,1,中谷朋子,43,兵庫,46,A1,5.94,39.68,5.81,33.33,32.64,46.0
29,2020-09-15若　松オールレディースＪＡＬカップ5R,6,5118,6.93,6,野田なづ,20,佐賀,45,B2,1.37,0.0,1.0,0.0,38.92,39.13
30,2020-09-15若　松オールレディースＪＡＬカップ6R,1,4730,6.81,2,土屋実沙,31,静岡,45,A2,5.75,35.38,6.09,54.55,28.81,36.96
31,2020-09-15若　松オールレディースＪＡＬカップ6R,2,4611,6.88,6,今井美亜,30,福井,47,A2,6.04,42.03,4.33,22.22,39.89,35.42
32,2020-09-15若　松オールレディースＪＡＬカップ6R,3,4530,6.89,4,小野生奈,31,福岡,44,A1,7.23,52.34,6.62,43.33,32.66,40.48
33,2020-09-15若　松オールレディースＪＡＬカップ6R,4,4993,6.9,5,下野京香,22,東京,46,B1,2.15,5.88,2.18,11.76,33.95,31.71
34,2020-09-15若　松オールレディースＪＡＬカップ6R,5,4974,6.82,3,安井瑞紀,27,岡山,49,B1,4.23,25.3,3.0,15.0,30.95,42.55
35,2020-09-15若　松オールレディースＪＡＬカップ6R,6,4224,6.84,1,大橋栄里,38,福岡,49,B1,4.54,22.22,4.0,20.0,36.9,34.62
36,2020-09-15若　松オールレディースＪＡＬカップ7R,1,4501,6.87,1,樋口由加,32,岡山,45,A2,5.84,41.13,5.81,34.38,27.68,27.27
37,2020-09-15若　松オールレディースＪＡＬカップ7R,3,3334,6.87,3,角ひとみ,51,広島,45,A2,5.39,36.3,5.38,37.5,36.16,58.0
38,2020-09-15若　松オールレディースＪＡＬカップ7R,4,3674,6.9,6,岸　恵子,47,徳島,48,B1,5.1,37.35,6.18,46.67,42.27,32.61
39,2020-09-15若　松オールレディースＪＡＬカップ7R,5,3483,6.88,4,入船幸子,49,佐賀,43,B1,3.21,14.71,4.61,33.33,28.98,41.3
40,2020-09-15若　松オールレディースＪＡＬカップ7R,6,4764,6.84,2,小池礼乃,30,福岡,47,B2,0.0,0.0,5.43,38.1,29.05,32.0
41,2020-09-15若　松オールレディースＪＡＬカップ8R,1,4502,6.87,3,遠藤エミ,32,滋賀,44,A1,6.64,38.04,6.87,48.39,32.61,45.1
42,2020-09-15若　松オールレディースＪＡＬカップ8R,2,4733,6.86,4,赤井　睦,31,徳島,47,B2,4.12,26.03,2.7,0.0,40.21,40.82
43,2020-09-15若　松オールレディースＪＡＬカップ8R,3,4372,6.91,2,原田佑実,33,大阪,45,A2,5.33,32.61,6.54,57.69,34.74,39.13
44,2020-09-15若　松オールレディースＪＡＬカップ8R,4,3551,6.77,6,藤田美代,49,福岡,43,B1,4.72,24.59,3.89,16.67,33.85,45.24
45,2020-09-15若　松オールレディースＪＡＬカップ8R,5,3579,6.88,1,中里優子,47,埼玉,48,A2,5.7,40.26,6.44,66.67,31.18,43.86
46,2020-09-15若　松オールレディースＪＡＬカップ8R,6,4738,6.87,5,清埜翔子,29,埼玉,50,B1,3.76,19.32,4.8,40.0,34.67,31.82
47,2020-09-15若　松オールレディースＪＡＬカップ9R,1,4433,6.87,1,川野芽唯,34,福岡,47,A2,6.25,44.27,4.95,30.95,37.97,30.0
48,2020-09-15若　松オールレディースＪＡＬカップ9R,2,4170,6.86,2,西坂香松,38,香川,53,B2,3.09,9.09,2.73,10.0,25.54,45.45
49,2020-09-15若　松オールレディースＪＡＬカップ9R,3,3175,6.81,3,渡辺千草,56,東京,49,A2,5.3,24.64,5.39,16.67,34.41,38.89
50,2020-09-15若　松オールレディースＪＡＬカップ9R,4,4447,6.9,4,深川麻奈,33,福岡,47,A1,6.7,52.42,6.68,50.0,32.84,31.11
51,2020-09-15若　松オールレディースＪＡＬカップ9R,5,3254,6.85,5,柳澤千春,53,香川,46,B1,4.04,17.39,3.5,16.67,53.55,38.64
52,2020-09-15若　松オールレディースＪＡＬカップ9R,6,3894,6.8,6,池田明美,44,静岡,53,B1,5.11,33.33,4.24,23.53,47.87,35.42
53,2020-09-15若　松オールレディースＪＡＬカップ10R,1,4387,6.82,4,平山智加,35,香川,44,A1,7.42,60.91,7.64,63.64,37.63,34.62
54,2020-09-15若　松オールレディースＪＡＬカップ10R,2,4694,6.83,2,高田　綾,35,福岡,44,B1,4.45,15.73,3.87,14.71,31.41,43.18
55,2020-09-15若　松オールレディースＪＡＬカップ10R,3,4304,6.86,1,藤崎小百,37,福岡,48,A2,5.16,30.6,5.3,31.58,33.33,28.26
56,2020-09-15若　松オールレディースＪＡＬカップ10R,4,4870,6.83,3,新田有理,28,広島,44,B1,4.83,29.21,5.0,20.0,31.21,36.36
57,2020-09-15若　松オールレディースＪＡＬカップ10R,5,3302,6.81,5,谷川里江,53,愛知,45,A2,5.9,43.9,5.0,27.27,39.25,32.79
58,2020-09-15若　松オールレディースＪＡＬカップ10R,6,4974,6.82,6,安井瑞紀,27,岡山,49,B1,4.23,25.3,3.0,15.0,30.95,42.55
59,2020-09-15若　松オールレディースＪＡＬカップ11R,2,4730,6.83,6,土屋実沙,31,静岡,45,A2,5.75,35.38,6.09,54.55,28.81,36.96
60,2020-09-15若　松オールレディースＪＡＬカップ11R,3,3994,6.85,2,茶谷　桜,41,滋賀,46,B1,5.13,29.13,4.93,33.33,33.87,29.41
61,2020-09-15若　松オールレディースＪＡＬカップ11R,4,4773,6.86,5,中川りな,27,福岡,48,B1,5.54,31.93,5.29,33.33,41.76,27.91
62,2020-09-15若　松オールレディースＪＡＬカップ11R,5,4680,6.81,3,後藤美翼,30,東京,46,B2,4.7,15.0,4.44,22.22,32.29,30.0
63,2020-09-15若　松オールレディースＪＡＬカップ11R,6,3579,6.95,4,中里優子,47,埼玉,48,A2,5.7,40.26,6.44,66.67,31.18,43.86
64,2020-09-15若　松オールレディースＪＡＬカップ12R,1,4530,6.86,1,小野生奈,31,福岡,44,A1,7.23,52.34,6.62,43.33,32.66,40.48
65,2020-09-15若　松オールレディースＪＡＬカップ12R,2,3845,6.87,2,中谷朋子,43,兵庫,46,A1,5.94,39.68,5.81,33.33,32.64,46.0
66,2020-09-15若　松オールレディースＪＡＬカップ12R,3,4502,6.92,4,遠藤エミ,32,滋賀,44,A1,6.64,38.04,6.87,48.39,32.61,45.1
67,2020-09-15若　松オールレディースＪＡＬカップ12R,4,4447,6.89,6,深川麻奈,33,福岡,47,A1,6.7,52.42,6.68,50.0,32.84,31.11
68,2020-09-15若　松オールレディースＪＡＬカップ12R,5,4556,6.87,3,竹井奈美,31,福岡,47,A1,6.74,51.49,4.63,31.43,50.6,46.81
69,2020-09-15若　松オールレディースＪＡＬカップ12R,6,4501,6.91,5,樋口由加,32,岡山,45,A2,5.84,41.13,5.81,34.38,27.68,27.27
70,2020-09-15下　関オラレ下関オープン６周年記念1R,1,3232,6.7,1,山川美由,53,香川,46,A2,6.39,40.96,4.91,22.73,41.74,41.44
71,2020-09-15下　関オラレ下関オープン６周年記念1R,2,4250,6.82,5,藤川利文,37,福岡,54,B1,4.09,22.35,4.56,24.0,22.73,23.76
72,2020-09-15下　関オラレ下関オープン６周年記念1R,3,4925,6.71,3,森　悠稀,27,兵庫,52,B1,5.0,30.1,5.71,42.86,44.54,35.65
73,2020-09-15下　関オラレ下関オープン６周年記念1R,4,4245,6.71,2,高橋直哉,38,東京,52,B1,4.52,20.83,3.88,12.5,43.16,30.77
74,2020-09-15下　関オラレ下関オープン６周年記念1R,5,3870,6.77,6,寺嶋　雄,44,福井,51,B1,4.42,24.24,0.0,0.0,28.89,28.95
75,2020-09-15下　関オラレ下関オープン６周年記念1R,6,4473,6.71,4,藤堂里香,33,福井,43,B2,3.63,15.79,0.0,0.0,27.13,28.95
76,2020-09-15下　関オラレ下関オープン６周年記念2R,1,4564,6.7,3,山本景士,32,広島,53,B1,5.33,30.65,5.14,30.23,38.33,31.58
77,2020-09-15下　関オラレ下関オープン６周年記念2R,2,3925,6.6,1,大田　誠,45,山口,50,B1,4.24,21.74,5.31,35.38,42.34,36.75
78,2020-09-15下　関オラレ下関オープン６周年記念2R,3,4449,6.7,2,中嶋達也,33,兵庫,53,B1,3.97,22.22,4.09,36.36,41.07,25.24
79,2020-09-15下　関オラレ下関オープン６周年記念2R,4,3842,6.76,6,星野太郎,44,三重,51,B1,4.68,31.82,5.32,25.0,39.29,35.71
80,2020-09-15下　関オラレ下関オープン６周年記念2R,5,4705,6.71,5,吉川勇作,32,長崎,54,B1,4.21,22.45,5.6,40.0,32.38,31.62
81,2020-09-15下　関オラレ下関オープン６周年記念2R,6,4999,6.75,4,沓名貴輝,26,愛知,49,B1,2.86,9.72,0.0,0.0,35.92,39.64
82,2020-09-15下　関オラレ下関オープン６周年記念3R,1,4088,6.62,1,野田祥子,40,長崎,47,B1,4.55,29.49,4.05,26.32,30.16,40.35
83,2020-09-15下　関オラレ下関オープン６周年記念3R,2,4594,6.67,2,谷川祐一,38,滋賀,52,A2,6.4,50.0,6.74,56.41,33.02,28.32
84,2020-09-15下　関オラレ下関オープン６周年記念3R,3,4237,6.73,5,大峯　豊,36,山口,53,A1,6.67,55.07,6.67,48.48,27.72,42.86
85,2020-09-15下　関オラレ下関オープン６周年記念3R,4,4259,6.73,6,真庭明志,36,長崎,52,A2,5.93,45.24,5.7,35.85,47.75,25.69
86,2020-09-15下　関オラレ下関オープン６周年記念3R,5,3873,6.74,4,別府昌樹,44,広島,51,A2,6.36,46.09,5.72,27.78,27.35,35.59
87,2020-09-15下　関オラレ下関オープン６周年記念3R,6,3859,6.68,3,多羅尾達,47,東京,53,B1,4.48,29.35,4.24,29.41,35.09,37.84
88,2020-09-15下　関オラレ下関オープン６周年記念4R,1,3557,6.69,5,太田和美,47,大阪,55,A1,7.17,49.51,5.56,25.0,34.75,33.62
89,2020-09-15下　関オラレ下関オープン６周年記念4R,2,4174,6.73,2,赤坂俊輔,37,長崎,50,A1,7.56,56.36,6.78,50.0,29.25,19.82
90,2020-09-15下　関オラレ下関オープン６周年記念4R,3,4253,6.79,3,西川真人,37,滋賀,56,B1,4.71,23.4,5.83,33.33,32.74,35.9
91,2020-09-15下　関オラレ下関オープン６周年記念4R,4,2912,6.71,1,尾崎鉄也,64,長崎,56,B1,4.41,24.21,3.06,11.11,35.4,26.61
92,2020-09-15下　関オラレ下関オープン６周年記念4R,5,3442,6.74,6,宮武英司,51,香川,54,A2,5.69,35.83,5.58,38.71,20.41,38.74
93,2020-09-15下　関オラレ下関オープン６周年記念4R,6,4388,6.66,4,是澤孝宏,35,滋賀,50,A2,6.6,43.3,6.78,55.56,29.06,41.03
94,2020-09-15下　関オラレ下関オープン６周年記念5R,1,4261,6.71,1,岡　祐臣,36,三重,54,A1,6.61,46.83,6.69,50.0,28.97,24.76
95,2020-09-15下　関オラレ下関オープン６周年記念5R,2,3959,6.73,4,坪井康晴,42,静岡,54,A1,7.25,50.81,5.44,27.78,24.79,24.75
96,2020-09-15下　関オラレ下関オープン６周年記念5R,3,3666,6.73,3,内野省一,50,愛知,53,B1,4.28,18.6,3.97,19.44,36.75,33.33
97,2020-09-15下　関オラレ下関オープン６周年記念5R,4,4248,6.72,2,岡本　大,38,長崎,55,B1,4.57,24.53,4.91,36.36,31.58,35.09
98,2020-09-15下　関オラレ下関オープン６周年記念5R,5,4245,6.68,6,高橋直哉,38,東京,52,B1,4.52,20.83,3.88,12.5,43.16,30.77
99,2020-09-15下　関オラレ下関オープン６周年記念5R,6,4187,6.73,5,香川友尚,39,香川,53,B1,3.6,16.36,3.88,17.07,30.77,28.21
100,2020-09-15下　関オラレ下関オープン６周年記念6R,1,3562,6.71,1,山下和彦,51,広島,51,A1,6.35,46.92,5.53,33.33,23.58,28.57
101,2020-09-15下　関オラレ下関オープン６周年記念6R,2,4168,6.6,2,石野貴之,38,大阪,53,A1,6.45,43.18,6.52,56.0,56.25,33.63
102,2020-09-15下　関オラレ下関オープン６周年記念6R,3,3527,6.75,5,中嶋誠一,49,長崎,50,A2,5.78,36.07,5.8,24.0,30.33,36.94
103,2020-09-15下　関オラレ下関オープン６周年記念6R,4,4415,6.63,3,下出卓矢,33,福井,55,A2,5.79,41.07,5.63,31.25,22.43,43.59
104,2020-09-15下　関オラレ下関オープン６周年記念6R,5,4882,6.71,4,瀧川千依,24,広島,43,B2,3.69,22.62,0.0,0.0,31.86,36.04
105,2020-09-15下　関オラレ下関オープン６周年記念6R,6,4999,6.72,6,沓名貴輝,26,愛知,49,B1,2.86,9.72,0.0,0.0,35.92,39.64
106,2020-09-15下　関オラレ下関オープン６周年記念7R,1,4064,6.78,4,原田篤志,40,山口,51,A1,6.81,52.0,6.88,50.26,50.47,42.34
107,2020-09-15下　関オラレ下関オープン６周年記念7R,2,4269,6.71,1,杉山裕也,34,愛知,52,A2,6.65,51.11,7.0,0.0,37.93,29.91
108,2020-09-15下　関オラレ下関オープン６周年記念7R,3,4313,6.69,5,西村美智,36,香川,51,A2,5.93,41.58,5.29,28.95,35.58,22.02
109,2020-09-15下　関オラレ下関オープン６周年記念7R,4,3925,6.72,3,大田　誠,45,山口,50,B1,4.24,21.74,5.31,35.38,42.34,36.75
110,2020-09-15下　関オラレ下関オープン６周年記念7R,5,3859,6.74,6,多羅尾達,47,東京,53,B1,4.48,29.35,4.24,29.41,35.09,37.84
111,2020-09-15下　関オラレ下関オープン６周年記念7R,6,3870,6.79,2,寺嶋　雄,44,福井,51,B1,4.42,24.24,0.0,0.0,28.89,28.95
112,2020-09-15下　関オラレ下関オープン６周年記念8R,1,4832,6.71,1,権藤俊光,33,大阪,53,A1,6.56,40.65,7.19,60.34,30.63,22.22
113,2020-09-15下　関オラレ下関オープン６周年記念8R,2,4514,6.79,5,上條嘉嗣,30,大阪,53,A2,5.9,44.78,6.46,40.0,31.36,41.96
114,2020-09-15下　関オラレ下関オープン６周年記念8R,3,4174,6.81,6,赤坂俊輔,37,長崎,50,A1,7.56,56.36,6.78,50.0,29.25,19.82
115,2020-09-15下　関オラレ下関オープン６周年記念8R,4,3842,6.8,4,星野太郎,44,三重,51,B1,4.68,31.82,5.32,25.0,39.29,35.71
116,2020-09-15下　関オラレ下関オープン６周年記念8R,5,4250,6.77,3,藤川利文,37,福岡,54,B1,4.09,22.35,4.56,24.0,22.73,23.76
117,2020-09-15下　関オラレ下関オープン６周年記念8R,6,3900,6.78,2,香川素子,43,滋賀,47,A1,6.79,51.75,6.5,50.0,25.4,25.24
118,2020-09-15下　関オラレ下関オープン６周年記念9R,1,4430,6.71,1,永田秀二,34,東京,56,A1,6.45,47.15,5.25,25.0,31.25,39.32
119,2020-09-15下　関オラレ下関オープン６周年記念9R,2,4253,6.78,2,西川真人,37,滋賀,56,B1,4.71,23.4,5.83,33.33,32.74,35.9
120,2020-09-15下　関オラレ下関オープン６周年記念9R,3,4513,6.77,4,河野真也,31,福岡,53,A2,5.68,35.23,5.1,31.03,30.19,38.46
121,2020-09-15下　関オラレ下関オープン６周年記念9R,4,4287,6.88,6,今井貴士,36,福岡,55,A1,6.85,56.64,6.14,49.02,45.22,27.27
122,2020-09-15下　関オラレ下関オープン６周年記念9R,5,4449,6.8,5,中嶋達也,33,兵庫,53,B1,3.97,22.22,4.09,36.36,41.07,25.24
123,2020-09-15下　関オラレ下関オープン６周年記念9R,6,4187,6.75,3,香川友尚,39,香川,53,B1,3.6,16.36,3.88,17.07,30.77,28.21
124,2020-09-15下　関オラレ下関オープン６周年記念10R,1,4168,6.67,3,石野貴之,38,大阪,53,A1,6.45,43.18,6.52,56.0,56.25,33.63
125,2020-09-15下　関オラレ下関オープン６周年記念10R,2,4237,6.78,1,大峯　豊,36,山口,53,A1,6.67,55.07,6.67,48.48,27.72,42.86
126,2020-09-15下　関オラレ下関オープン６周年記念10R,3,4564,6.74,2,山本景士,32,広島,53,B1,5.33,30.65,5.14,30.23,38.33,31.58
127,2020-09-15下　関オラレ下関オープン６周年記念10R,4,4248,6.85,6,岡本　大,38,長崎,55,B1,4.57,24.53,4.91,36.36,31.58,35.09
128,2020-09-15下　関オラレ下関オープン６周年記念10R,5,3442,6.82,4,宮武英司,51,香川,54,A2,5.69,35.83,5.58,38.71,20.41,38.74
129,2020-09-15下　関オラレ下関オープン６周年記念10R,6,3232,6.78,5,山川美由,53,香川,46,A2,6.39,40.96,4.91,22.73,41.74,41.44
